imdb_movie_Id,user_Id,rating
112641,64,10
112641,68,7
112641,88,9
112641,91,9
112641,100,9
112641,103,10
112641,105,9
112641,109,8
112641,111,9
112641,112,9
112641,121,10
112641,136,10
112641,162,10
112641,177,6
112641,181,6
112641,182,10
112641,187,8
112641,191,8
112641,195,8
112641,201,8
112641,226,9
112641,239,9
112641,240,6
112641,257,7
112641,261,8
112641,266,10
112641,274,9
112641,282,8
112641,287,4
112641,289,9
112641,298,8
112641,303,5
112641,305,9
112641,307,9
112641,310,2
112641,311,5
112641,312,8
112641,317,10
112641,330,7
112641,332,7
112641,337,8
112641,339,9
112641,357,7
112641,362,8
112641,368,8
112641,372,8
112641,373,8
112641,380,6
112641,385,6
112641,386,8
112641,405,8
112641,413,10
112641,414,6
112641,427,8
112641,437,10
112641,444,8
112641,446,6
112641,448,10
112641,453,6
112641,462,7
112641,464,9
112641,474,8
112641,480,8
112641,482,4
112641,483,8
112641,501,6
112641,510,2
112641,514,7
112641,553,10
112641,580,9
112641,585,10
112641,588,8
112641,599,6
112641,602,6
112641,603,8
112641,608,9
112641,610,9
114388,6,8
114388,31,6
114388,33,8
114388,38,6
114388,40,10
114388,54,6
114388,68,7
114388,71,2
114388,84,10
114388,90,10
114388,94,2
114388,100,9
114388,112,1
114388,117,6
114388,132,6
114388,144,8
114388,156,8
114388,162,10
114388,166,8
114388,173,8
114388,182,8
114388,191,10
114388,198,6
114388,206,10
114388,214,6
114388,227,7
114388,246,10
114388,262,6
114388,263,10
114388,266,2
114388,270,8
114388,275,10
114388,288,7
114388,301,8
114388,302,10
114388,304,6
114388,314,8
114388,323,7
114388,337,8
114388,346,8
114388,350,4
114388,357,10
114388,389,8
114388,404,8
114388,412,10
114388,414,8
114388,437,8
114388,445,7
114388,446,10
114388,451,10
114388,474,10
114388,488,10
114388,489,9
114388,501,6
114388,509,6
114388,517,1
114388,566,10
114388,572,10
114388,579,10
114388,590,7
114388,594,8
114388,597,6
114388,599,7
114388,600,7
114388,603,6
114388,604,8
114388,606,8
113101,44,8
113101,66,8
113101,68,4
113101,95,7
113101,103,10
113101,109,6
113101,179,8
113101,182,10
113101,256,10
113101,295,7
113101,307,6
113101,318,6
113101,380,8
113101,414,6
113101,483,8
113101,489,4
113101,501,10
113101,521,8
113101,599,6
113101,606,8
112281,6,4
112281,14,2
112281,19,4
112281,21,5
112281,40,4
112281,42,4
112281,45,9
112281,56,10
112281,58,2
112281,64,7
112281,66,6
112281,68,3
112281,91,4
112281,94,4
112281,100,2
112281,103,7
112281,112,8
112281,117,4
112281,121,4
112281,122,7
112281,136,6
112281,139,2
112281,141,4
112281,144,6
112281,156,6
112281,177,4
112281,179,6
112281,200,7
112281,217,2
112281,219,5
112281,222,7
112281,226,7
112281,229,6
112281,240,10
112281,249,7
112281,274,8
112281,276,8
112281,280,6
112281,284,8
112281,292,3
112281,294,4
112281,307,8
112281,308,2
112281,318,7
112281,321,6
112281,323,5
112281,325,4
112281,347,8
112281,353,8
112281,357,4
112281,369,8
112281,373,2
112281,376,4
112281,377,4
112281,379,4
112281,380,10
112281,381,5
112281,408,7
112281,428,2
112281,432,4
112281,438,6
112281,448,4
112281,470,6
112281,475,8
112281,477,6
112281,480,3
112281,483,7
112281,489,4
112281,495,9
112281,497,8
112281,509,8
112281,520,2
112281,524,6
112281,534,8
112281,541,4
112281,552,7
112281,555,6
112281,559,4
112281,565,6
112281,584,6
112281,590,4
112281,592,8
112281,599,6
112281,600,6
112281,602,4
112281,604,2
112281,606,4
112281,608,4
113845,78,6
113845,199,4
113845,217,4
113845,239,7
113845,249,7
113845,274,7
113845,284,2
113845,326,7
113845,386,4
113845,448,6
113845,464,8
113845,501,2
113845,524,4
113845,588,4
113845,599,3
113161,4,6
113161,5,8
113161,6,4
113161,8,8
113161,28,6
113161,32,8
113161,33,8
113161,35,10
113161,38,6
113161,40,8
113161,42,8
113161,45,8
113161,54,6
113161,57,6
113161,58,8
113161,66,8
113161,84,8
113161,91,8
113161,94,6
113161,102,6
113161,109,6
113161,112,4
113161,115,8
113161,117,8
113161,135,6
113161,140,8
113161,156,10
113161,181,4
113161,182,5
113161,191,8
113161,199,8
113161,216,6
113161,219,7
113161,229,8
113161,235,8
113161,239,8
113161,242,6
113161,262,6
113161,266,8
113161,273,10
113161,275,10
113161,284,6
113161,288,8
113161,294,6
113161,301,8
113161,302,8
113161,304,8
113161,307,5
113161,308,2
113161,314,6
113161,321,6
113161,356,7
113161,368,6
113161,372,6
113161,373,2
113161,379,4
113161,380,4
113161,385,10
113161,386,8
113161,404,6
113161,410,6
113161,411,8
113161,414,8
113161,438,7
113161,444,8
113161,446,6
113161,448,4
113161,453,6
113161,458,10
113161,462,8
113161,470,6
113161,474,8
113161,480,5
113161,486,8
113161,489,5
113161,501,6
113161,524,6
113161,555,8
113161,565,6
113161,566,8
113161,572,10
113161,587,8
113161,588,6
113161,592,6
113161,597,10
113161,599,8
113161,602,8
113161,603,10
113161,608,7
112722,6,10
112722,42,10
112722,58,6
112722,64,7
112722,91,7
112722,99,8
112722,121,6
112722,140,6
112722,160,2
112722,181,6
112722,217,6
112722,226,4
112722,274,7
112722,297,4
112722,307,4
112722,314,6
112722,323,6
112722,325,6
112722,353,10
112722,368,6
112722,373,6
112722,386,6
112722,411,6
112722,414,6
112722,428,5
112722,429,8
112722,474,6
112722,489,7
112722,504,7
112722,514,6
112722,541,8
112722,580,8
112722,584,8
112722,588,6
112722,602,6
112722,604,6
112401,28,3
112401,43,10
112401,99,8
112401,102,6
112401,136,10
112401,140,6
112401,182,7
112401,239,7
112401,274,7
112401,314,6
112401,414,4
112401,464,6
112401,483,6
112401,524,4
112401,599,2
112401,604,8
114168,6,8
114168,32,6
114168,71,4
114168,111,5
114168,181,6
114168,198,8
114168,201,8
114168,234,10
114168,263,6
114168,266,2
114168,274,7
114168,290,6
114168,307,4
114168,321,8
114168,337,10
114168,342,6
114168,414,6
114168,474,6
114168,477,8
114168,479,6
114168,483,5
114168,518,5
114168,555,10
114168,591,4
114168,592,8
114168,599,5
114168,600,4
114168,608,4
113627,6,6
113627,14,8
113627,31,4
113627,32,8
113627,33,6
113627,36,5
113627,64,7
113627,68,7
113627,84,10
113627,90,10
113627,91,4
113627,95,10
113627,108,8
113627,109,10
113627,112,5
113627,113,2
113627,118,4
113627,121,8
113627,144,6
113627,150,8
113627,156,8
113627,171,10
113627,178,9
113627,181,2
113627,182,9
113627,187,6
113627,191,10
113627,195,8
113627,198,8
113627,199,10
113627,201,10
113627,206,10
113627,214,4
113627,235,10
113627,262,6
113627,265,2
113627,269,10
113627,270,8
113627,275,6
113627,282,8
113627,290,8
113627,302,10
113627,305,6
113627,308,2
113627,330,9
113627,337,8
113627,353,8
113627,372,8
113627,373,10
113627,385,6
113627,386,4
113627,389,8
113627,391,10
113627,402,6
113627,405,8
113627,414,6
113627,432,9
113627,437,8
113627,446,6
113627,451,10
113627,462,6
113627,464,8
113627,474,7
113627,501,4
113627,521,10
113627,524,6
113627,552,6
113627,566,4
113627,570,8
113627,580,8
113627,588,6
113627,589,10
113627,602,8
113627,603,8
113627,604,6
113627,607,6
114057,6,8
114057,32,8
114057,40,8
114057,68,6
114057,117,8
114057,182,8
114057,262,6
114057,314,8
114057,470,6
114057,474,7
114057,483,8
114057,488,5
114057,599,5
114011,6,6
114011,280,9
114011,307,5
114011,337,10
114011,414,4
114011,458,10
114011,474,4
114011,501,6
114011,506,6
114117,33,10
114117,100,9
114117,177,5
114117,246,9
114117,262,10
114117,474,9
114117,509,7
114117,594,9
114117,603,10
114117,605,8
114117,606,7
112682,23,8
112682,43,10
112682,66,9
112682,91,8
112682,95,10
112682,132,4
112682,171,10
112682,182,8
112682,187,8
112682,202,8
112682,221,9
112682,246,10
112682,253,9
112682,260,8
112682,267,8
112682,268,10
112682,274,8
112682,287,9
112682,295,10
112682,313,8
112682,318,7
112682,323,7
112682,325,8
112682,330,6
112682,387,7
112682,391,10
112682,440,9
112682,469,8
112682,474,7
112682,483,10
112682,521,6
112682,555,8
112682,576,7
112682,599,7
112682,600,9
112682,602,4
112682,603,4
112682,606,9
115012,325,8
115012,527,2
115012,603,8
112792,3,1
112792,6,6
112792,28,5
112792,40,8
112792,47,6
112792,58,8
112792,68,7
112792,84,6
112792,104,8
112792,109,6
112792,117,6
112792,131,6
112792,159,7
112792,162,8
112792,181,6
112792,203,7
112792,240,8
112792,282,9
112792,307,3
112792,314,6
112792,337,10
112792,362,8
112792,372,4
112792,387,5
112792,411,8
112792,414,6
112792,426,10
112792,437,8
112792,447,8
112792,464,8
112792,474,6
112792,479,6
112792,483,4
112792,518,2
112792,534,7
112792,561,5
112792,599,4
112792,608,6
114746,4,4
114746,6,8
114746,8,6
114746,14,8
114746,18,8
114746,19,8
114746,23,7
114746,24,7
114746,28,7
114746,32,8
114746,33,6
114746,39,6
114746,45,9
114746,46,8
114746,50,6
114746,54,6
114746,57,8
114746,58,10
114746,61,9
114746,63,6
114746,64,8
114746,66,10
114746,72,9
114746,78,7
114746,80,8
114746,81,10
114746,90,8
114746,91,8
114746,94,10
114746,95,8
114746,105,7
114746,109,8
114746,112,10
114746,115,10
114746,117,6
114746,120,6
114746,122,10
114746,132,6
114746,133,8
114746,135,10
114746,144,8
114746,146,10
114746,149,8
114746,150,10
114746,160,10
114746,166,8
114746,171,10
114746,174,6
114746,179,8
114746,182,8
114746,191,10
114746,195,8
114746,198,10
114746,201,8
114746,202,8
114746,206,6
114746,219,7
114746,220,9
114746,221,10
114746,222,6
114746,226,8
114746,227,9
114746,235,8
114746,237,10
114746,239,10
114746,242,10
114746,247,6
114746,249,10
114746,254,9
114746,259,10
114746,264,2
114746,265,8
114746,266,8
114746,269,8
114746,270,8
114746,271,8
114746,273,10
114746,274,8
114746,275,10
114746,277,10
114746,282,8
114746,284,10
114746,288,10
114746,292,4
114746,298,8
114746,302,6
114746,303,7
114746,304,8
114746,305,10
114746,307,7
114746,312,8
114746,313,8
114746,314,6
114746,317,8
114746,318,9
114746,323,5
114746,325,8
114746,330,10
114746,332,5
114746,337,8
114746,339,6
114746,345,7
114746,347,6
114746,350,8
114746,353,10
114746,354,8
114746,364,6
114746,372,8
114746,373,8
114746,375,10
114746,376,10
114746,377,9
114746,380,10
114746,381,7
114746,385,8
114746,386,6
114746,387,7
114746,389,8
114746,391,8
114746,398,10
114746,405,9
114746,414,10
114746,420,7
114746,424,7
114746,425,8
114746,434,7
114746,437,8
114746,438,8
114746,445,10
114746,446,8
114746,448,4
114746,449,8
114746,451,10
114746,453,10
114746,456,6
114746,462,7
114746,464,7
114746,468,8
114746,469,10
114746,470,6
114746,474,8
114746,476,8
114746,477,9
114746,480,8
114746,483,10
114746,486,10
114746,489,7
114746,492,6
114746,501,6
114746,509,8
114746,512,10
114746,513,8
114746,520,7
114746,521,6
114746,524,6
114746,529,10
114746,544,6
114746,553,10
114746,555,8
114746,559,6
114746,560,7
114746,561,7
114746,565,10
114746,566,8
114746,570,8
114746,580,10
114746,587,10
114746,590,6
114746,596,7
114746,599,6
114746,600,9
114746,602,6
114746,603,6
114746,604,8
114746,606,8
114746,608,7
114746,610,9
112431,5,8
112431,6,8
112431,8,10
112431,18,5
112431,19,8
112431,20,8
112431,26,6
112431,27,10
112431,33,6
112431,40,10
112431,43,10
112431,63,6
112431,64,9
112431,68,2
112431,82,4
112431,84,8
112431,93,10
112431,94,8
112431,95,8
112431,96,10
112431,103,8
112431,109,6
112431,111,5
112431,115,4
112431,117,6
112431,126,6
112431,132,3
112431,136,4
112431,140,8
112431,142,8
112431,144,6
112431,156,8
112431,160,10
112431,169,8
112431,170,10
112431,174,8
112431,179,10
112431,181,10
112431,185,4
112431,191,8
112431,198,8
112431,200,5
112431,201,10
112431,216,10
112431,217,8
112431,220,9
112431,223,2
112431,229,10
112431,230,4
112431,234,6
112431,235,8
112431,240,10
112431,255,2
112431,263,8
112431,273,8
112431,274,8
112431,275,10
112431,288,8
112431,290,8
112431,292,7
112431,305,6
112431,323,5
112431,328,10
112431,330,6
112431,331,4
112431,347,8
112431,349,10
112431,353,10
112431,354,7
112431,357,8
112431,359,5
112431,367,6
112431,372,8
112431,373,8
112431,377,8
112431,379,10
112431,380,8
112431,381,7
112431,386,8
112431,391,6
112431,394,6
112431,395,6
112431,404,8
112431,411,8
112431,412,10
112431,414,10
112431,425,7
112431,430,6
112431,434,7
112431,436,10
112431,446,10
112431,453,8
112431,455,8
112431,457,4
112431,470,8
112431,474,9
112431,476,8
112431,477,8
112431,480,8
112431,488,6
112431,489,4
112431,498,6
112431,507,10
112431,509,7
112431,514,8
112431,517,10
112431,525,6
112431,527,10
112431,534,8
112431,559,10
112431,560,5
112431,561,5
112431,563,4
112431,565,8
112431,567,5
112431,570,7
112431,579,6
112431,580,5
112431,584,6
112431,593,8
112431,596,8
112431,597,8
112431,600,4
112431,602,2
112431,603,8
112431,604,8
112431,607,6
112431,608,7
112818,5,8
112818,6,10
112818,11,8
112818,18,8
112818,32,8
112818,33,10
112818,44,8
112818,51,6
112818,58,8
112818,64,8
112818,70,10
112818,84,10
112818,90,8
112818,91,6
112818,103,8
112818,109,10
112818,112,1
112818,117,6
112818,142,8
112818,150,8
112818,162,10
112818,171,8
112818,182,9
112818,191,10
112818,195,8
112818,198,10
112818,199,8
112818,206,10
112818,229,8
112818,235,8
112818,243,8
112818,262,10
112818,263,8
112818,265,8
112818,270,10
112818,290,8
112818,301,9
112818,302,8
112818,304,2
112818,308,2
112818,323,7
112818,337,8
112818,357,7
112818,372,6
112818,378,8
112818,402,6
112818,404,6
112818,414,6
112818,425,6
112818,432,7
112818,437,8
112818,462,7
112818,469,6
112818,470,8
112818,474,10
112818,488,9
112818,492,8
112818,501,6
112818,521,8
112818,559,8
112818,588,4
112818,589,10
112818,590,7
112818,602,6
112818,603,8
112818,606,7
112818,607,8
113442,21,5
113442,217,4
113442,448,6
113442,474,2
112697,5,6
112697,8,6
112697,12,8
112697,14,6
112697,32,6
112697,33,10
112697,35,6
112697,38,6
112697,45,6
112697,46,6
112697,56,8
112697,57,6
112697,58,10
112697,64,8
112697,68,8
112697,91,3
112697,94,2
112697,95,8
112697,102,6
112697,104,8
112697,109,6
112697,111,8
112697,112,1
112697,113,6
112697,117,6
112697,121,8
112697,132,6
112697,144,7
112697,156,2
112697,167,4
112697,169,7
112697,174,8
112697,176,6
112697,177,8
112697,181,6
112697,191,2
112697,200,10
112697,216,6
112697,224,10
112697,226,6
112697,230,6
112697,232,6
112697,235,6
112697,240,10
112697,242,6
112697,263,8
112697,266,4
112697,275,8
112697,280,8
112697,283,2
112697,284,6
112697,286,7
112697,294,4
112697,307,4
112697,308,6
112697,313,8
112697,314,6
112697,328,4
112697,347,8
112697,353,2
112697,357,9
112697,367,8
112697,370,7
112697,372,6
112697,386,6
112697,387,5
112697,409,8
112697,414,8
112697,434,6
112697,446,6
112697,458,8
112697,468,10
112697,469,4
112697,470,6
112697,474,7
112697,480,5
112697,484,9
112697,486,6
112697,489,7
112697,500,2
112697,506,10
112697,507,6
112697,509,8
112697,512,8
112697,525,9
112697,555,8
112697,559,6
112697,561,6
112697,564,7
112697,566,8
112697,570,6
112697,577,6
112697,583,10
112697,584,2
112697,592,8
112697,594,9
112697,596,8
112697,597,8
112697,599,6
112697,600,6
112697,602,10
112697,603,10
112697,604,6
112697,608,6
112749,311,7
112749,544,10
114279,6,8
114279,9,6
114279,59,10
114279,91,8
114279,117,8
114279,182,9
114279,268,8
114279,314,6
114279,337,6
114279,372,8
